time/iterations,time/fps,time/total_timesteps,time/time_elapsed,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/std,train/value_loss,train/learning_rate,train/kl_loss_with_bc_model,train/n_updates,train/clip_fraction,train/explained_variance,train/loss,eval/mean_reward,eval/success_rate,eval/mean_ep_length
127,3662,16646144,4544,2.4001201763749123,-2.828966607921757e-05,7.7842284e-05,0.2,0.05166248977184296,38.45920641422272,5.227392e-05,0.8683546781539917,630,6.103515625e-06,0.9465712010860443,15.12277603149414,,,
128,3662,16777216,4580,2.5993126004934313,0.0001399893779307604,0.00011339164,0.2,0.051701869815588,40.893110597133635,5.030783999999999e-05,0.8776097297668457,635,8.23974609375e-05,0.9464649632573128,15.963231086730957,,,
129,3663,16908288,4615,2.377164512872696,-1.9263186550233514e-05,0.00010068581,0.2,0.05174296721816063,33.88365015983582,4.834176000000001e-05,0.8395909070968628,640,2.13623046875e-05,0.9570035859942436,13.692779541015625,,,
130,3663,17039360,4651,2.315362547338009,-0.00020282745172153226,0.00013527641,0.2,0.05166534334421158,37.96609370708465,4.6375679999999996e-05,1.0786168575286865,645,0.00010223388671875,0.95042634755373,14.322218894958496,,,
131,3663,17170432,4686,2.3645043566823007,-9.563451239955612e-05,0.00011990361,0.2,0.05167081207036972,35.74707931280136,4.440960000000001e-05,1.3305726051330566,650,0.00021820068359375,0.9529155753552914,14.928069114685059,,,
132,3663,17301504,4722,2.249085430800915,-0.00023571197016281076,0.000104916464,0.2,0.05167678743600845,36.500355744361876,4.2443519999999996e-05,0.7477760314941406,655,3.509521484375e-05,0.948979627341032,14.888052940368652,,,
133,3664,17432576,4757,2.390089122951031,-4.057893966091796e-06,7.307463e-05,0.2,0.05166344344615936,42.926024317741394,4.047743999999998e-05,1.0615853071212769,660,6.103515625e-06,0.9440965130925179,16.53740692138672,,,
134,3664,17563648,4792,2.1912370905280114,-9.976782457670197e-05,0.00010159318,0.2,0.05172150582075119,36.89802763462067,3.851136e-05,1.1145846843719482,665,0.00013275146484375,0.9472120255231857,15.895976066589355,,,
135,3664,17694720,4828,2.2752866983413695,-0.00021383032508310863,9.705253e-05,0.2,0.05174176022410393,35.47719080448151,3.654527999999999e-05,0.9106377363204956,670,6.866455078125e-05,0.9496837370097637,13.524348258972168,,,
136,3665,17825792,4863,2.3618022590875625,-0.00010978079553751741,8.6902706e-05,0.2,0.05175534635782242,36.11524655818939,3.457920000000001e-05,0.7792527079582214,675,3.35693359375e-05,0.9547389559447765,15.524856567382812,,,
137,3665,17956864,4899,2.264177641272545,-4.958423087373376e-05,6.2632156e-05,0.2,0.05176924914121628,37.08396677970886,3.2613119999999996e-05,1.048231601715088,680,2.288818359375e-05,0.9537161290645599,14.548861503601074,,,
138,3665,18087936,4934,2.2829724580049513,0.00032682205928722394,9.876974e-05,0.2,0.05185260996222496,42.04025639295578,3.064704000000001e-05,1.1521780490875244,685,3.509521484375e-05,0.9484734199941158,18.19919776916504,,,
139,3665,18219008,4970,2.3260658353567125,-5.080485789221712e-06,8.3393476e-05,0.2,0.051890116184949875,38.14349421262741,2.8680959999999996e-05,0.7986100912094116,690,8.087158203125e-05,0.9541991874575615,14.851203918457031,,,
140,3665,18350080,5005,2.150514008104801,-2.7106708148494364e-05,7.662119e-05,0.2,0.05190100520849228,39.11466393470764,2.6714879999999982e-05,0.866936206817627,695,4.57763671875e-05,0.9521107710897923,16.04213523864746,,,
141,3666,18481152,5041,2.180699434876442,-0.00014409146606340074,0.00014007514,0.2,0.05188456177711487,39.257031762599944,2.4748800000000003e-05,0.8741245269775391,700,0.00026092529296875,0.9524080008268356,15.991164207458496,,,
142,3666,18612224,5076,2.205368089675903,4.581088433042169e-06,8.0992235e-05,0.2,0.05186810716986656,41.0639142036438,2.278271999999999e-05,0.9136280417442322,705,0.00013275146484375,0.9495220668613911,18.745620727539062,,,
143,3666,18743296,5111,2.3349266216158866,8.336082028108649e-05,0.0001364967,0.2,0.051879268139600754,39.666449677944186,2.0816640000000006e-05,1.2032384872436523,710,0.00044097900390625,0.9507879242300987,16.33414077758789,,,
144,3666,18874368,5147,2.2094191044569014,0.0003548975109879393,0.00018847894,0.2,0.05186309665441513,37.964434349536894,1.8850559999999993e-05,0.9135788679122925,715,0.00042877197265625,0.9564406163990498,16.473020553588867,,,
145,3667,19005440,5182,2.530911898612976,-6.960419486858881e-05,9.0964706e-05,0.2,0.051834505051374435,41.92299666404724,1.6884480000000013e-05,1.1201428174972534,720,0.00012054443359375,0.952362846583128,19.10792350769043,,,
146,3667,19136512,5218,2.296956479549408,-0.0001374561805278063,7.544948e-05,0.2,0.05182955414056778,42.97375173568726,1.4918399999999998e-05,1.1737687587738037,725,6.40869140625e-05,0.9484387896955013,16.651952743530273,,,
147,3667,19267584,5253,2.4334349542856217,-0.00018051962761092,0.00010208698,0.2,0.05183003097772598,42.70039737224579,1.2952319999999982e-05,1.4730315208435059,730,8.697509765625e-05,0.95321074873209,18.377065658569336,,,
148,3667,19398656,5289,2.327362929284573,-0.00012683933673542924,7.614831e-05,0.2,0.051820289343595505,41.91479263305664,1.0986240000000001e-05,0.9588553309440613,735,3.0517578125e-05,0.9533188566565514,16.701005935668945,,,
149,3667,19529728,5324,2.309450253844261,6.311797696980647e-05,8.508803e-05,0.2,0.05182065814733505,43.24737169742584,9.020159999999988e-06,1.169114351272583,740,0.000115966796875,0.950358185917139,21.486907958984375,,,
150,3667,19660800,5360,2.384690922498703,8.883067057467997e-05,7.840109e-05,0.2,0.051819201558828354,44.55575220584869,7.054080000000006e-06,1.1286377906799316,745,4.730224609375e-05,0.9521158300340176,19.073688507080078,,,
151,3667,19791872,5396,2.381940741837025,-0.00039538988057756795,0.00011409237,0.2,0.05180893465876579,49.06576235294342,5.087999999999992e-06,1.343693494796753,750,0.0001922607421875,0.9461708292365074,25.705347061157227,,,
152,3668,19922944,5431,2.210493180155754,-0.00010788157596834936,8.913858e-05,0.2,0.05180704593658447,45.47551226615906,3.1219200000000113e-06,0.9709946513175964,755,1.983642578125e-05,0.9541048295795918,20.168121337890625,,,
153,3668,20054016,5466,2.346971441805363,2.727972787397448e-05,5.0780833e-05,0.2,0.05180700868368149,55.35006220340729,1.1558399999999967e-06,0.9455065131187439,760,6.103515625e-06,0.942661814391613,24.66889190673828,,,
,,131072,,2.185534842312336,-7.716113104834221e-05,6.0717957e-05,0.2,0.051807574927806854,78.59610013961792,-8.102399999999843e-07,1.4359130859375,765,7.01904296875e-05,0.9494085609912872,68.47833251953125,-236.14468915953475,0.0,160.375
1,3080,131072,42,,,,,,,,,,,,,,,
,,262144,,2.348071001470089,-0.020344897043833042,1.1377157,0.2,0.05217067524790764,171.74400857686996,0.00029980339199999997,0.5198507308959961,770,0.5027191162109375,0.9497269652783871,15.895084381103516,-260.89277589810456,0.010416666666666666,249.17708333333334
2,2897,262144,90,,,,,,,,,,,,,,,
,,393216,,2.66747333407402,-0.04032113561115693,0.09014901,0.2,0.052318722009658813,41.29263820648193,0.00029960678399999996,0.49616026878356934,775,0.42630157470703123,0.9399320408701897,15.784825325012207,-257.0149569333909,0.010416666666666666,304.1875
3,2888,393216,136,,,,,,,,,,,,,,,
,,524288,,2.604878968000412,-0.04717334353772458,0.094752856,0.2,0.05235849320888519,40.34987986087799,0.00029941017599999996,0.39392560720443726,780,0.38559722900390625,0.939877487719059,17.156007766723633,-236.59371777798552,0.010416666666666666,322.8333333333333
4,2861,524288,183,,,,,,,,,,,,,,,
,,655360,,2.9241871520876885,-0.04830518461822066,0.07116091,0.2,0.05229216068983078,45.613912510871884,0.000299213568,0.3922152519226074,785,0.39028472900390626,0.9296946376562119,17.271772384643555,-223.81867899024664,0.010416666666666666,313.8854166666667
5,2848,655360,230,,,,,,,,,,,,,,,
,,786432,,2.9528072133660315,-0.047379557488602585,0.05099215,0.2,0.05207163095474243,38.366943418979645,0.00029901696,0.38096722960472107,790,0.35642852783203127,0.938089020550251,14.471189498901367,-212.07458157482662,0.041666666666666664,288.625
6,2843,786432,276,,,,,,,,,,,,,,,
,,917504,,3.0097644716501235,-0.04676924796949607,0.048008513,0.2,0.05197615176439285,49.19181833267212,0.000298820352,0.3594696521759033,795,0.34748077392578125,0.916273333132267,19.635957717895508,-216.4530873300636,0.03125,329.90625
7,2829,917504,324,,,,,,,,,,,,,,,
,,1048576,,3.194935230910778,-0.04645888945087791,0.04702563,0.2,0.051742296665906906,43.64672206640243,0.000298623744,0.3437346816062927,800,0.351678466796875,0.9252738878130913,18.354537963867188,-214.87122555433962,0.020833333333333332,316.1979166666667
8,2834,1048576,369,,,,,,,,,,,,,,,
,,1179648,,3.1622689619660376,-0.048768876877147704,0.059948504,0.2,0.0515645295381546,43.617894649505615,0.000298427136,0.34365329146385193,805,0.36331634521484374,0.9156680554151535,18.060985565185547,-210.2467253068995,0.010416666666666666,353.84375
9,2824,1179648,417,,,,,,,,,,,,,,,
,,1310720,,3.3367929711937903,-0.04411949993809685,0.055050254,0.2,0.051256947219371796,42.42742131948471,0.000298230528,0.3188337981700897,810,0.34881439208984377,0.9230004027485847,14.096659660339355,-212.35794110183292,0.020833333333333332,338.6354166666667
10,2828,1310720,463,,,,,,,,,,,,,,,
,,1441792,,3.086695542931557,-0.04264340929948958,0.055620875,0.2,0.05094602704048157,43.57514916658401,0.00029803391999999997,0.3204962909221649,815,0.3553985595703125,0.9204439297318459,17.834213256835938,-211.29089120878476,0.041666666666666664,330.7708333333333
11,2816,1441792,511,,,,,,,,,,,,,,,
,,1572864,,3.502885465323925,-0.04773901098378701,0.054511663,0.2,0.05059399455785751,34.693839156627654,0.00029783731199999996,0.32865116000175476,820,0.37861175537109376,0.9274855479598045,12.393450736999512,-198.6915751353669,0.052083333333333336,337.40625
12,2818,1572864,557,,,,,,,,,,,,,,,
,,1703936,,3.3093984097242357,-0.04969391926788376,0.03609886,0.2,0.05018419772386551,35.052760410308835,0.00029764070399999995,0.32795438170433044,825,0.328216552734375,0.9353420361876488,14.643152236938477,-207.5251369753139,0.041666666666666664,335.4895833333333
13,2810,1703936,606,,,,,,,,,,,,,,,
,,1835008,,3.4109201297163962,-0.047584284645563454,0.047500066,0.2,0.049980923533439636,37.522771298885345,0.00029744409599999995,0.31358766555786133,830,0.3549468994140625,0.9199900105595589,16.302011489868164,-201.45728959039766,0.07291666666666667,331.1770833333333
14,2814,1835008,651,,,,,,,,,,,,,,,
,,1966080,,3.3526127085089685,-0.045164816634496674,0.040791146,0.2,0.049818795174360275,32.543565762043,0.00029724748799999994,0.308780312538147,835,0.3435455322265625,0.9337078481912613,12.785786628723145,-195.99789162618137,0.052083333333333336,338.4375
15,2807,1966080,700,,,,,,,,,,,,,,,
,,2097152,,3.484869073331356,-0.04642288303148234,0.04322366,0.2,0.049545373767614365,33.92310966253281,0.00029705088,0.31433212757110596,840,0.32318878173828125,0.937372550368309,13.882516860961914,-202.73601840998472,0.041666666666666664,337.9270833333333
16,2811,2097152,745,,,,,,,,,,,,,,,
,,2228224,,3.4197467520833014,-0.045359612497850324,0.04227072,0.2,0.04898779094219208,36.32153829336166,0.000296854272,0.3108755052089691,845,0.32887420654296873,0.9290175586938858,14.499349594116211,-196.13299767479396,0.041666666666666664,348.6979166666667
17,2806,2228224,793,,,,,,,,,,,,,,,
,,2359296,,3.5119114756584167,-0.048124168865615505,0.04396057,0.2,0.04846235364675522,36.005685317516324,0.000296657664,0.294826865196228,850,0.3402099609375,0.9298639893531799,14.159738540649414,-202.78632739523957,0.041666666666666664,354.5833333333333
18,2806,2359296,840,,,,,,,,,,,,,,,
,,2490368,,3.7037738144397734,-0.04420139060821384,0.043583877,0.2,0.047898732125759125,34.5980268239975,0.00029646105599999997,0.29842373728752136,855,0.32055511474609377,0.9348700046539307,12.124516487121582,-197.36841951314227,0.03125,350.2708333333333
19,2806,2490368,887,,,,,,,,,,,,,,,
,,2621440,,3.5776046752929687,-0.04646654543175828,0.043063644,0.2,0.04726366326212883,34.23833382129669,0.00029626444799999997,0.3141956329345703,860,0.363043212890625,0.9291737675666809,10.909173965454102,-192.1410007308717,0.09375,325.84375
20,2804,2621440,934,,,,,,,,,,,,,,,
,,2752512,,3.38930017799139,-0.04960097690927796,0.040785875,0.2,0.04687391221523285,32.20284919738769,0.00029606783999999996,0.30536043643951416,865,0.325018310546875,0.9345165118575096,12.228364944458008,-197.36599411697924,0.041666666666666664,350.21875
21,2802,2752512,982,,,,,,,,,,,,,,,
,,2883584,,3.6438051223754884,-0.052765642874874175,0.047000643,0.2,0.046640872955322266,34.95424200296402,0.00029587123199999995,0.29851657152175903,870,0.35431976318359376,0.9270357117056847,11.351832389831543,-199.2631418844036,0.03125,352.4270833333333
22,2800,2883584,1029,,,,,,,,,,,,,,,
,,3014656,,3.64208455234766,-0.04891252140514553,0.04233911,0.2,0.046408236026763916,31.877678418159483,0.000295674624,0.2886696457862854,875,0.342425537109375,0.9352640956640244,11.256819725036621,-197.6886500689151,0.0625,345.9270833333333
23,2790,3014656,1080,,,,,,,,,,,,,,,
,,3145728,,3.5945972710847856,-0.04820961339282803,0.052135814,0.2,0.04642299935221672,30.896328997612,0.000295478016,0.29727888107299805,880,0.3653228759765625,0.9326848909258842,11.02127742767334,-191.88255032028147,0.052083333333333336,338.875
24,2787,3145728,1128,,,,,,,,,,,,,,,
,,3276800,,3.592902347445488,-0.049744709557853636,0.04577043,0.2,0.04627901315689087,36.60637329816818,0.000295281408,0.28254324197769165,885,0.3506317138671875,0.9231126829981804,11.029380798339844,-189.20399339887308,0.041666666666666664,355.8229166666667
25,2785,3276800,1176,,,,,,,,,,,,,,,
,,3407872,,3.4941861152648928,-0.05042327690462116,0.047482982,0.2,0.04622123762965202,34.76607596874237,0.0002950848,0.29315707087516785,890,0.33281707763671875,0.9216420948505402,13.190221786499023,-190.04149482691307,0.08333333333333333,332.7395833333333
26,2782,3407872,1224,,,,,,,,,,,,,,,
,,3538944,,3.5597246065735817,-0.046978972776560116,0.03910146,0.2,0.045964568853378296,32.68061364889145,0.000294888192,0.2949214577674866,895,0.31174468994140625,0.9335113540291786,9.806829452514648,-188.97934619146292,0.09375,337.09375
27,2781,3538944,1272,,,,,,,,,,,,,,,
,,3670016,,3.688563917577267,-0.04618069834832568,0.044107705,0.2,0.04560583829879761,39.708086657524106,0.00029469158399999997,0.3108469843864441,900,0.3427703857421875,0.912240244448185,13.762176513671875,-192.5551513311278,0.08333333333333333,341.0729166666667
28,2780,3670016,1319,,,,,,,,,,,,,,,
,,3801088,,3.5085881099104883,-0.04494872963987291,0.045630604,0.2,0.04537643492221832,32.17459907531738,0.00029449497599999997,0.2880629599094391,905,0.317864990234375,0.9319407492876053,11.120773315429688,-186.82432660874574,0.0625,344.0833333333333
29,2781,3801088,1366,,,,,,,,,,,,,,,
,,3932160,,3.7223058566451073,-0.05072017011116259,0.042666126,0.2,0.04536815732717514,29.973687875270844,0.00029429836799999996,0.2930085062980652,910,0.32616729736328126,0.9342118576169014,11.602556228637695,-200.06613619388227,0.041666666666666664,348.4895833333333
30,2780,3932160,1414,,,,,,,,,,,,,,,
,,4063232,,3.3488079115748404,-0.04741591956408229,0.04538819,0.2,0.04507753998041153,31.778631007671358,0.00029410175999999995,0.28300607204437256,915,0.34286041259765626,0.9278536215424538,13.16361141204834,-193.77504111993048,0.07291666666666667,343.5416666666667
31,2781,4063232,1460,,,,,,,,,,,,,,,
,,4194304,,3.538285508751869,-0.04673431327973958,0.044437505,0.2,0.04491079971194267,32.01914005279541,0.00029390515199999995,0.2878299057483673,920,0.3290435791015625,0.933205708861351,10.837577819824219,-190.2590077798841,0.041666666666666664,348.8229166666667
32,2780,4194304,1508,,,,,,,,,,,,,,,
,,4325376,,3.5329679548740387,-0.05133616329403594,0.04484485,0.2,0.04483894258737564,30.005007755756377,0.00029370854399999994,0.28784215450286865,925,0.37020416259765626,0.9292210564017296,9.634629249572754,-192.9148273384966,0.020833333333333332,346.8958333333333
33,2781,4325376,1555,,,,,,,,,,,,,,,
,,4456448,,3.5992695078253747,-0.051923812218592505,0.049628697,0.2,0.0448945090174675,33.36521308422088,0.000293511936,0.2926337420940399,930,0.36108245849609377,0.9252562969923019,12.276265144348145,-196.75004170364699,0.020833333333333332,352.3958333333333
34,2780,4456448,1602,,,,,,,,,,,,,,,
,,4587520,,3.810463498532772,-0.047176962814410216,0.04900302,0.2,0.044818028807640076,30.8031796336174,0.000293315328,0.29567813873291016,935,0.364080810546875,0.9277475625276566,11.017912864685059,-188.80936214081234,0.0625,337.2083333333333
35,2781,4587520,1649,,,,,,,,,,,,,,,
,,4718592,,3.799510230123997,-0.04751906030869577,0.04770829,0.2,0.04449040815234184,34.87461494207382,0.00029311872,0.3010505139827728,940,0.33341064453125,0.9226350486278534,12.008212089538574,-196.20884820327183,0.07291666666666667,347.9895833333333
36,2780,4718592,1697,,,,,,,,,,,,,,,
,,4849664,,3.464448882639408,-0.0494821891450556,0.05249708,0.2,0.04435832425951958,31.165841543674468,0.00029292211199999997,0.2805207371711731,945,0.33931121826171873,0.9316326528787613,10.49080753326416,-184.16756259088538,0.052083333333333336,339.5104166666667
37,2780,4849664,1744,,,,,,,,,,,,,,,
,,4980736,,3.7314891502261163,-0.05119876235839911,0.049795385,0.2,0.04436522722244263,29.914178109169008,0.00029272550399999996,0.28404584527015686,950,0.36251373291015626,0.9327962771058083,11.894994735717773,-189.75153028270745,0.041666666666666664,342.6145833333333
38,2779,4980736,1791,,,,,,,,,,,,,,,
,,5111808,,3.706627082824707,-0.053108914293989076,0.048543878,0.2,0.04436020180583,28.661706948280333,0.00029252889599999996,0.2982410788536072,955,0.3725738525390625,0.932005263864994,9.269354820251465,-198.67118981708026,0.041666666666666664,342.2395833333333
39,2779,5111808,1838,,,,,,,,,,,,,,,
,,5242880,,3.7009812161326407,-0.05194458595942706,0.047977753,0.2,0.04415277764201164,31.902286970615386,0.000292332288,0.2980397343635559,960,0.3693084716796875,0.9271903857588768,11.311941146850586,-187.0554093204157,0.07291666666666667,347.6145833333333
40,2779,5242880,1886,,,,,,,,,,,,,,,
,,5373952,,3.76377072930336,-0.05272012040368281,0.04742276,0.2,0.044199343770742416,32.86469868421555,0.00029213568,0.3029291033744812,965,0.36348114013671873,0.9220952168107033,10.905183792114258,-189.42109316746698,0.07291666666666667,341.3333333333333
41,2779,5373952,1933,,,,,,,,,,,,,,,
,,5505024,,3.819067457318306,-0.05075574851944111,0.043009948,0.2,0.04418761655688286,35.67148122787476,0.000291939072,0.29379868507385254,970,0.35854339599609375,0.9205214008688927,12.307117462158203,-189.7255320089802,0.041666666666666664,350.5625
42,2780,5505024,1980,,,,,,,,,,,,,,,
,,5636096,,3.7223500549793243,-0.04766808316053357,0.043210056,0.2,0.044010229408741,36.859031188488004,0.000291742464,0.2993910312652588,975,0.335003662109375,0.914495088160038,12.316069602966309,-192.79439508264127,0.041666666666666664,351.1145833333333
43,2779,5636096,2027,,,,,,,,,,,,,,,
,,5767168,,3.7737929612398147,-0.050113547875662336,0.045249388,0.2,0.043754007667303085,29.076427805423737,0.000291545856,0.2856486737728119,980,0.35964202880859375,0.9225445315241814,9.767019271850586,-188.73603596005447,0.041666666666666664,359.2604166666667
44,2780,5767168,2074,,,,,,,,,,,,,,,
,,5898240,,3.5831254690885546,-0.04647573457332328,0.03987892,0.2,0.04357563704252243,31.848073387145995,0.000291349248,0.2867657244205475,985,0.3359893798828125,0.9252374470233917,10.377582550048828,-186.36854066432974,0.041666666666666664,340.1458333333333
45,2778,5898240,2122,,,,,,,,,,,,,,,
,,6029312,,3.7629817873239517,-0.04232442424981855,0.04742601,0.2,0.04316652566194534,30.035415387153627,0.00029115263999999997,0.2985759377479553,990,0.34885101318359374,0.9239630848169327,9.82392406463623,-186.90190713142852,0.08333333333333333,320.9583333333333
46,2780,6029312,2168,,,,,,,,,,,,,,,
,,6160384,,3.6974608212709428,-0.04866896143066697,0.047894806,0.2,0.042853809893131256,29.99578062295914,0.00029095603199999996,0.2995595335960388,995,0.34990386962890624,0.9286723658442497,10.810608863830566,-191.30607035844196,0.07291666666666667,324.0
47,2779,6160384,2216,,,,,,,,,,,,,,,
,,6291456,,3.53614242374897,-0.05195958140684524,0.049011827,0.2,0.04267449304461479,36.902084624767305,0.00029075942399999996,0.32071393728256226,1000,0.3520172119140625,0.9192927777767181,11.265201568603516,-194.8260176828126,0.020833333333333332,347.4270833333333
48,2780,6291456,2262,,,,,,,,,,,,,,,
,,6422528,,3.693936623632908,-0.052867158947628924,0.055590548,0.2,0.04275259003043175,31.16778435707092,0.00029056281599999995,0.31586378812789917,1005,0.38378753662109377,0.9177648648619652,12.175227165222168,-184.8872634595457,0.0625,325.1875
49,2778,6422528,2311,,,,,,,,,,,,,,,
,,6553600,,3.731152655184269,-0.05045658708841074,0.04792466,0.2,0.04258124157786369,28.493462955951692,0.00029036620799999995,0.31115302443504333,1010,0.35532989501953127,0.9256392568349838,11.10780143737793,-186.89894080224826,0.0625,342.4375
50,2779,6553600,2358,,,,,,,,,,,,,,,
,,6684672,,3.7566409423947333,-0.050568029498390385,0.046933908,0.2,0.04260384291410446,27.700585770606995,0.0002901696,0.2937355637550354,1015,0.36259613037109373,0.9304643049836159,10.52757453918457,-177.79427937046276,0.11458333333333333,346.0
51,2778,6684672,2406,,,,,,,,,,,,,,,
,,6815744,,3.703038677573204,-0.04837500778085087,0.041042276,0.2,0.042590223252773285,32.45935267210007,0.000289972992,0.3009590208530426,1020,0.32007293701171874,0.9234412387013435,11.63923168182373,-183.6837136228427,0.09375,328.1145833333333
52,2778,6815744,2453,,,,,,,,,,,,,,,
,,6946816,,3.6570508539676667,-0.05131694626179524,0.048744492,0.2,0.04265962541103363,32.35623393058777,0.000289776384,0.3067573308944702,1025,0.37382354736328127,0.9118283987045288,12.098222732543945,-186.36079178222167,0.041666666666666664,342.15625
53,2778,6946816,2500,,,,,,,,,,,,,,,
,,7077888,,3.7435108572244644,-0.047758667622110805,0.050157435,0.2,0.0426950603723526,33.66998779773712,0.000289579776,0.3133637011051178,1030,0.348248291015625,0.9190041571855545,12.32712459564209,-184.445660628122,0.08333333333333333,334.84375
54,2778,7077888,2547,,,,,,,,,,,,,,,
,,7208960,,3.916197746992111,-0.049943391128908846,0.055530943,0.2,0.04268748313188553,28.8322114944458,0.00028938316799999997,0.3106399178504944,1035,0.37677154541015623,0.9319782182574272,11.089513778686523,-186.71125202565335,0.08333333333333333,342.28125
55,2777,7208960,2595,,,,,,,,,,,,,,,
,,7340032,,4.033220568299294,-0.04800537513219751,0.064660884,0.2,0.04275135323405266,34.02414959669113,0.00028918655999999996,0.31830736994743347,1040,0.35207672119140626,0.9193424060940742,11.28341007232666,-189.19596213702326,0.052083333333333336,344.3229166666667
56,2777,7340032,2642,,,,,,,,,,,,,,,
,,7471104,,3.794209676980972,-0.050079757030471225,0.052922413,0.2,0.04296299070119858,29.041445183753968,0.00028898995199999996,0.29105323553085327,1045,0.377044677734375,0.9260755702853203,9.762714385986328,-190.5868502257408,0.041666666666666664,349.1458333333333
57,2777,7471104,2689,,,,,,,,,,,,,,,
,,7602176,,3.6923419162631035,-0.05005332063301467,0.051813573,0.2,0.043147604912519455,30.9324937582016,0.000288793344,0.29017889499664307,1050,0.35690765380859374,0.9204791337251663,12.048176765441895,-191.29354542829878,0.041666666666666664,352.0729166666667
58,2776,7602176,2737,,,,,,,,,,,,,,,
,,7733248,,3.817610152065754,-0.05064765053102747,0.060346015,0.2,0.04307202622294426,29.68054231405258,0.000288596736,0.2959308624267578,1055,0.37824249267578125,0.9208584055304527,9.452534675598145,-184.32300954235248,0.08333333333333333,347.3229166666667
59,2777,7733248,2784,,,,,,,,,,,,,,,
,,7864320,,3.7891468808054922,-0.05096092773601413,0.054905243,0.2,0.04323345422744751,29.801065957546236,0.000288400128,0.2809515595436096,1060,0.36312408447265626,0.9214018434286118,10.06132698059082,-186.7481870242849,0.08333333333333333,327.3125
60,2775,7864320,2833,,,,,,,,,,,,,,,
,,7995392,,3.769219210743904,-0.05018165734654758,0.055318147,0.2,0.043346233665943146,30.612909984588622,0.00028820352,0.2833127975463867,1065,0.37892303466796873,0.9207053482532501,10.342996597290039,-185.7991618596926,0.041666666666666664,353.1145833333333
61,2776,7995392,2879,,,,,,,,,,,,,,,
,,8126464,,3.77417124658823,-0.04807449968211586,0.07109031,0.2,0.04332881420850754,30.138757288455963,0.000288006912,0.28160274028778076,1070,0.38011474609375,0.9241835996508598,12.087968826293945,-185.85586848695593,0.052083333333333336,352.7604166666667
62,2775,8126464,2927,,,,,,,,,,,,,,,
,,8257536,,3.9392271026968957,-0.05114303973386995,0.04432981,0.2,0.04340902715921402,26.557078182697296,0.000287810304,0.290311336517334,1075,0.3583831787109375,0.9344609007239342,10.490906715393066,-192.98384160701517,0.03125,358.0729166666667
63,2776,8257536,2974,,,,,,,,,,,,,,,
,,8388608,,3.9389334097504616,-0.04793338584713638,0.05498786,0.2,0.04335535690188408,25.840919315814972,0.00028761369599999997,0.2737104892730713,1080,0.38355255126953125,0.9332787096500397,8.547968864440918,-195.39318950057796,0.052083333333333336,346.96875
64,2775,8388608,3022,,,,,,,,,,,,,,,
,,8519680,,3.9986742347478867,-0.04941873924981337,0.061043832,0.2,0.04342542216181755,29.02112673521042,0.00028741708799999996,0.29622048139572144,1085,0.3712738037109375,0.9287277981638908,10.729107856750488,-188.5060506143534,0.052083333333333336,360.6145833333333
65,2775,8519680,3069,,,,,,,,,,,,,,,
,,8650752,,3.823026740550995,-0.05004320074804127,0.05094033,0.2,0.04361968860030174,27.408697724342346,0.00028722047999999996,0.2752203643321991,1090,0.37188873291015623,0.9318297952413559,9.692997932434082,-199.0292799623021,0.041666666666666664,338.5833333333333
66,2774,8650752,3117,,,,,,,,,,,,,,,
,,8781824,,3.908976177871227,-0.04607852539193118,0.04337635,0.2,0.043606024235486984,25.91115046739578,0.00028702387199999995,0.2706700265407562,1095,0.3385589599609375,0.9371808096766472,8.971162796020508,-189.61825589359728,0.07291666666666667,338.8125
67,2775,8781824,3164,,,,,,,,,,,,,,,
,,8912896,,3.9178627356886864,-0.046264486241125266,0.057934865,0.2,0.04356066882610321,27.847935831546785,0.00028682726399999994,0.2842840254306793,1100,0.35631561279296875,0.9271120578050613,9.420511245727539,-190.14363218697213,0.08333333333333333,324.8125
68,2775,8912896,3211,,,,,,,,,,,,,,,
,,9043968,,3.8587545320391654,-0.04995545856654644,0.048528478,0.2,0.043435003608465195,26.099299812316893,0.000286630656,0.28043442964553833,1105,0.33410186767578126,0.9328570663928986,8.863747596740723,-196.3144781907073,0.052083333333333336,365.78125
69,2775,9043968,3258,,,,,,,,,,,,,,,
,,9175040,,4.033254729211331,-0.039985424401675115,0.056664824,0.2,0.04360806196928024,30.41969026327133,0.000286434048,0.30067378282546997,1110,0.39701385498046876,0.9164456576108932,10.893403053283691,-187.89235985301858,0.0625,339.09375
70,2774,9175040,3307,,,,,,,,,,,,,,,
,,9306112,,4.238109770417213,-0.05139273437089287,0.050330777,0.2,0.04344537854194641,28.44027636051178,0.00028623744,0.294484943151474,1115,0.3535430908203125,0.9324216395616531,11.05735969543457,-192.27168318335075,0.041666666666666664,363.4375
71,2774,9306112,3354,,,,,,,,,,,,,,,
,,9437184,,4.157708230614662,-0.05020324581128079,0.04562661,0.2,0.04346904903650284,29.360752284526825,0.000286040832,0.28402966260910034,1120,0.35080413818359374,0.9302873536944389,10.55218505859375,-193.4924443824657,0.0625,331.1666666666667
72,2773,9437184,3402,,,,,,,,,,,,,,,
,,9568256,,3.868975418806076,-0.04635815142682986,0.050032735,0.2,0.04328131675720215,23.757570987939836,0.00028584422399999997,0.2950437664985657,1125,0.347052001953125,0.9400084316730499,8.126587867736816,-191.73546028860264,0.020833333333333332,361.03125
