time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/kl_loss_with_bc_model,train/value_loss,train/explained_variance,train/kl_coef,train/std,train/n_updates,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/entropy_loss,train/loss,train/learning_rate,train/approx_kl,eval/success_rate,eval/mean_reward,eval/mean_ep_length
,,,38797312,18.354093551635742,18.246943837404253,0.9645885191857815,0.001,0.003343410324305296,1670,0.5679656982421875,0.2,-0.013968975486204727,9.993122726678848,7.9508185386657715,0.00024200063999999996,0.105078846,0.09375,-177.7740370417223,361.1354166666667
296,1954,19853,38797312,,,,,,,,,,,,,,,,
,,,38928384,19.05765151977539,21.235750567913055,0.9594754800200462,0.001,0.0033540953882038593,1675,0.5859649658203125,0.2,-0.013339235456078314,10.065264010429383,8.749787330627441,0.00024180403199999996,0.12444855,0.1875,-165.90436100170277,340.9375
297,1954,19920,38928384,,,,,,,,,,,,,,,,
,,,39059456,20.229400634765625,19.893512541055678,0.9620787650346756,0.001,0.0033569461666047573,1680,0.5478302001953125,0.2,-0.01637933895253809,9.981596928834914,9.448332786560059,0.00024160742399999998,0.118343666,0.10416666666666667,-182.56279079809178,344.5104166666667
298,1954,19986,39059456,,,,,,,,,,,,,,,,
,,,39190528,20.150012969970703,23.10402070879936,0.9588100835680962,0.001,0.0033618356101214886,1685,0.5448257446289062,0.2,-0.027058258985925933,9.928729379177094,11.426863670349121,0.00024141081599999997,0.15136623,0.15625,-164.90478415818038,345.9791666666667
299,1954,20053,39190528,,,,,,,,,,,,,,,,
,,,39321600,19.428470611572266,20.304153627157213,0.9599064029753208,0.001,0.0033629934769123793,1690,0.5077499389648438,0.2,-0.030644766430486924,9.994796055555344,9.263269424438477,0.00024121420799999997,0.10570824,0.09375,-180.05017167914093,351.0520833333333
300,1954,20121,39321600,,,,,,,,,,,,,,,,
,,,39452672,18.87395668029785,22.736805200576782,0.9581362865865231,0.001,0.0033612879924476147,1695,0.49662017822265625,0.2,-0.032743833177664786,9.974078351259232,11.461024284362793,0.0002410176,0.07887862,0.09375,-179.79824418714807,356.2708333333333
301,1954,20188,39452672,,,,,,,,,,,,,,,,
,,,39583744,19.26105499267578,21.297292441129684,0.9573864452540874,0.001,0.0033636577427387238,1700,0.52060546875,0.2,-0.02718140634242445,10.008729827404022,9.48435115814209,0.00024082099199999998,0.13223681,0.10416666666666667,-176.5995960781835,346.0416666666667
302,1954,20256,39583744,,,,,,,,,,,,,,,,
,,,39714816,18.932165145874023,17.351808404922487,0.9667168110609055,0.001,0.003372172825038433,1705,0.5601715087890625,0.2,-0.018278529519739094,9.987176877260207,9.690690040588379,0.00024062438399999998,0.13835274,0.125,-171.85781299726094,343.34375
303,1954,20322,39714816,,,,,,,,,,,,,,,,
,,,39845888,20.115821838378906,17.782882273197174,0.9680517762899399,0.001,0.0033745679538697004,1710,0.5761306762695313,0.2,-0.01792209648701828,9.96351479291916,7.143853664398193,0.000240427776,0.120764494,0.11458333333333333,-174.55338383847632,349.0104166666667
304,1954,20390,39845888,,,,,,,,,,,,,,,,
,,,39976960,18.208786010742188,20.35418711900711,0.9610778242349625,0.001,0.003373790066689253,1715,0.5210693359375,0.2,-0.027238210475479717,10.048040908575057,10.588202476501465,0.000240231168,0.08474289,0.11458333333333333,-174.0040480541919,337.125
305,1954,20457,39976960,,,,,,,,,,,,,,,,
,,,40108032,19.23207664489746,19.59364868402481,0.9613958485424519,0.001,0.003367871046066284,1720,0.5124847412109375,0.2,-0.036133530737424736,9.983167147636413,9.20518684387207,0.00024003455999999998,0.08247405,0.10416666666666667,-178.07333559051676,345.53125
306,1954,20524,40108032,,,,,,,,,,,,,,,,
,,,40239104,21.74573516845703,18.275036388635634,0.964145053178072,0.001,0.0033656074665486813,1725,0.5175308227539063,0.2,-0.03124077085230965,10.005898016691209,7.455718040466309,0.00023983795199999998,0.0693916,0.14583333333333334,-168.2435579665204,336.125
307,1954,20591,40239104,,,,,,,,,,,,,,,,
,,,40370176,20.405319213867188,20.858158242702483,0.9608566164970398,0.001,0.0033762273378670216,1730,0.5614334106445312,0.2,-0.019949678430566564,10.014347434043884,10.501333236694336,0.000239641344,0.20964904,0.11458333333333333,-178.83733858244253,346.9583333333333
308,1954,20658,40370176,,,,,,,,,,,,,,,,
,,,40501248,19.58912467956543,16.760561054944993,0.9680775552988052,0.001,0.00337476609274745,1735,0.5324615478515625,0.2,-0.02666425083298236,9.97344475388527,5.302788257598877,0.00023944473599999997,0.12948713,0.16666666666666666,-165.52525225073762,343.0625
309,1954,20724,40501248,,,,,,,,,,,,,,,,
,,,40632320,20.225004196166992,20.352731156349183,0.9605815634131432,0.001,0.0033717870246618986,1740,0.5063446044921875,0.2,-0.025957518181530758,9.942273890972137,8.518386840820312,0.000239248128,0.07296251,0.09375,-178.43074489482947,346.4791666666667
310,1954,20791,40632320,,,,,,,,,,,,,,,,
,,,40763392,17.782203674316406,19.669855934381484,0.964281402528286,0.001,0.0033781323581933975,1745,0.5799591064453125,0.2,-0.026753685345465784,9.978768825531006,8.6642427444458,0.00023905151999999995,0.12846582,0.16666666666666666,-168.84051227551188,328.125
311,1954,20858,40763392,,,,,,,,,,,,,,,,
,,,40894464,19.800579071044922,22.22935417890549,0.9562890008091927,0.001,0.00338333984836936,1750,0.5201980590820312,0.2,-0.030131471299682744,9.976954817771912,8.229384422302246,0.000238854912,0.08452748,0.16666666666666666,-173.37453204778117,335.0208333333333
312,1954,20924,40894464,,,,,,,,,,,,,,,,
,,,41025536,20.896167755126953,20.8718239068985,0.9602608941495419,0.001,0.003386465832591057,1755,0.5223541259765625,0.2,-0.020872081008565146,9.91144693493843,7.602760314941406,0.00023865830399999997,0.09889737,0.07291666666666667,-182.46092255557366,361.6979166666667
313,1954,20991,41025536,,,,,,,,,,,,,,,,
,,,41156608,18.416030883789062,21.156554651260375,0.9582438990473747,0.001,0.0033898032270371914,1760,0.5224777221679687,0.2,-0.02430628405418247,9.96843386888504,9.93082332611084,0.00023846169599999996,0.07391075,0.11458333333333333,-166.85506827525205,346.3958333333333
314,1954,21058,41156608,,,,,,,,,,,,,,,,
,,,41287680,21.99110984802246,22.968488842248917,0.9548557549715042,0.001,0.0033914162777364254,1765,0.5677703857421875,0.2,-0.021778858745528852,10.047528487443923,10.384377479553223,0.00023826508799999998,0.13727105,0.15625,-168.4351023713019,349.125
315,1954,21125,41287680,,,,,,,,,,,,,,,,
,,,41418752,20.80946922302246,18.884414649009706,0.9642966166138649,0.001,0.0033860558178275824,1770,0.48479156494140624,0.2,-0.030011291394475847,9.991395026445389,7.361952781677246,0.00023806847999999998,0.06594314,0.11458333333333333,-177.4461171155633,350.8229166666667
316,1954,21191,41418752,,,,,,,,,,,,,,,,
,,,41549824,22.26665496826172,18.279567629098892,0.9622716829180717,0.001,0.003379442263394594,1775,0.5581710815429688,0.2,-0.020630855097260793,9.946352201700211,7.643605709075928,0.00023787187199999997,0.101770684,0.10416666666666667,-179.53784781068734,351.2708333333333
317,1954,21259,41549824,,,,,,,,,,,,,,,,
,,,41680896,20.37259292602539,19.74386550784111,0.9600472934544086,0.001,0.003375377506017685,1780,0.584149169921875,0.2,-0.014617884616018272,9.942132365703582,7.800288677215576,0.00023767526399999997,0.15749592,0.07291666666666667,-175.7439210760232,366.4270833333333
318,1954,21326,41680896,,,,,,,,,,,,,,,,
,,,41811968,21.38576889038086,20.081747192144395,0.9602414444088936,0.001,0.0033669299446046352,1785,0.47830963134765625,0.2,-0.0310462378183729,9.981995660066605,7.210177421569824,0.00023747865599999999,0.064548485,0.10416666666666667,-177.5128046395836,348.1458333333333
319,1954,21393,41811968,,,,,,,,,,,,,,,,
,,,41943040,19.556703567504883,19.570351600646973,0.964542344212532,0.001,0.0033685672096908092,1790,0.5444747924804687,0.2,-0.02389393087796634,9.893150156736374,8.442537307739258,0.00023728204799999998,0.11414266,0.10416666666666667,-176.63175747016317,351.90625
320,1954,21459,41943040,,,,,,,,,,,,,,,,
,,,42074112,18.879989624023438,20.908303171396255,0.956825278699398,0.001,0.003373651532456279,1795,0.5076858520507812,0.2,-0.031100088749371934,10.05107114315033,8.529537200927734,0.00023708543999999997,0.081397966,0.14583333333333334,-174.10417333102023,349.6770833333333
321,1954,21526,42074112,,,,,,,,,,,,,,,,
,,,42205184,19.84491539001465,17.835726141929626,0.9648352898657322,0.001,0.003375813364982605,1800,0.5039779663085937,0.2,-0.03022881813813001,10.017205822467805,6.812623977661133,0.000236888832,0.074963726,0.14583333333333334,-170.23896122342208,342.2083333333333
322,1954,21593,42205184,,,,,,,,,,,,,,,,
,,,42336256,19.79800033569336,18.980332446098327,0.9621432833373547,0.001,0.0033769640140235424,1805,0.540570068359375,0.2,-0.024214230990037323,9.962026005983352,10.883869171142578,0.000236692224,0.08246413,0.11458333333333333,-172.52527864242975,351.4375
323,1954,21659,42336256,,,,,,,,,,,,,,,,
,,,42467328,20.236522674560547,18.02699006199837,0.9642268605530262,0.001,0.0033833745401352644,1810,0.60565185546875,0.2,-0.015295565937412903,9.98979709148407,8.968023300170898,0.00023649561599999998,0.10949081,0.041666666666666664,-185.89530119244273,361.8854166666667
324,1954,21727,42467328,,,,,,,,,,,,,,,,
,,,42598400,22.103538513183594,22.04685747027397,0.9619166739284992,0.001,0.003388514742255211,1815,0.5520034790039062,0.2,-0.014693392765184398,9.917540210485459,9.164681434631348,0.00023629900799999998,0.11354254,0.10416666666666667,-169.9701471428696,350.0416666666667
325,1954,21793,42598400,,,,,,,,,,,,,,,,
,,,42729472,21.822484970092773,18.789245426654816,0.9646035321056843,0.001,0.003395684761926532,1820,0.5562393188476562,0.2,-0.024982117741456023,10.04834520816803,8.429411888122559,0.0002361024,0.1091461,0.14583333333333334,-166.51240554730796,348.2708333333333
326,1954,21860,42729472,,,,,,,,,,,,,,,,
,,,42860544,21.53218650817871,17.596380043029786,0.9614870473742485,0.001,0.0033946679905056953,1825,0.52972412109375,0.2,-0.0278542267929879,9.974932706356048,7.251405715942383,0.000235905792,0.109477766,0.11458333333333333,-173.4744379851442,349.4583333333333
327,1954,21927,42860544,,,,,,,,,,,,,,,,
,,,42991616,20.97171401977539,19.831224846839905,0.9640127383172512,0.001,0.003399175126105547,1830,0.5611328125,0.2,-0.023123207938624546,9.873214489221573,7.3504791259765625,0.00023570918399999996,0.10817237,0.17708333333333334,-165.30837607700792,335.8854166666667
328,1954,21994,42991616,,,,,,,,,,,,,,,,
,,,43122688,21.877172470092773,23.02519381046295,0.9573331698775291,0.001,0.003395607229322195,1835,0.49135589599609375,0.2,-0.030204801644867985,9.890223413705826,9.163176536560059,0.000235512576,0.113461636,0.15625,-171.1149098040341,329.34375
329,1954,22062,43122688,,,,,,,,,,,,,,,,
,,,43253760,20.89777374267578,24.15467928647995,0.9549258127808571,0.001,0.0033826143480837345,1840,0.55008544921875,0.2,-0.02547852394200163,9.957922708988189,13.232589721679688,0.00023531596799999997,0.13419653,0.125,-165.0949037245699,348.6354166666667
330,1954,22128,43253760,,,,,,,,,,,,,,,,
,,,43384832,21.63302993774414,18.96035867333412,0.9640443250536919,0.001,0.003383088391274214,1845,0.547442626953125,0.2,-0.02298496962466743,9.973723953962326,8.193324089050293,0.00023511935999999997,0.10689453,0.17708333333333334,-163.8332794976831,338.7916666666667
331,1954,22196,43384832,,,,,,,,,,,,,,,,
,,,43515904,20.567350387573242,18.1276644051075,0.9645171388983727,0.001,0.0033835023641586304,1850,0.5284332275390625,0.2,-0.028512802274781278,9.93568064570427,7.372437953948975,0.00023492275199999996,0.08945825,0.16666666666666666,-164.57530872518444,328.09375
332,1954,22262,43515904,,,,,,,,,,,,,,,,
,,,43646976,20.4857177734375,20.37313217520714,0.9573324136435986,0.001,0.0033707849215716124,1855,0.5048660278320313,0.2,-0.03049367031198926,9.96400573849678,7.71867561340332,0.00023472614399999998,0.083558224,0.19791666666666666,-169.06993185719045,334.5104166666667
333,1954,22329,43646976,,,,,,,,,,,,,,,,
,,,43778048,21.847570419311523,19.27389560341835,0.9612935930490494,0.001,0.0033743707463145256,1860,0.5469573974609375,0.2,-0.02618150595735642,9.880169665813446,8.39455509185791,0.00023452953599999998,0.13164338,0.10416666666666667,-180.19688941504774,366.6666666666667
334,1954,22396,43778048,,,,,,,,,,,,,,,,
,,,43909120,21.57990264892578,17.314736902713776,0.9671238586306572,0.001,0.003376259468495846,1865,0.5366363525390625,0.2,-0.022644628363195807,9.920300501585007,7.047807693481445,0.00023433292799999997,0.077349365,0.14583333333333334,-172.2765136274671,350.0520833333333
335,1954,22463,43909120,,,,,,,,,,,,,,,,
,,,44040192,19.52097511291504,17.145759218931197,0.9654983058571815,0.001,0.0033710214775055647,1870,0.5465408325195312,0.2,-0.02443633209113614,9.940064525604248,8.218585014343262,0.00023413631999999996,0.09878855,0.10416666666666667,-176.34367235916338,348.7395833333333
336,1954,22531,44040192,,,,,,,,,,,,,,,,
,,,44171264,19.5955753326416,23.199830907583237,0.9536171555519104,0.001,0.0033717972692102194,1875,0.5222549438476562,0.2,-0.02815363695990527,10.047229623794555,8.952033996582031,0.00023393971199999999,0.13705644,0.23958333333333334,-166.62344626934518,320.5520833333333
337,1954,22597,44171264,,,,,,,,,,,,,,,,
,,,44302336,19.41677474975586,16.88869422674179,0.9624803178012371,0.001,0.0033705951645970345,1880,0.5450088500976562,0.2,-0.025036005978108733,9.992219752073288,6.610074996948242,0.00023374310399999998,0.12010646,0.11458333333333333,-173.90152961326748,342.1041666666667
338,1954,22665,44302336,,,,,,,,,,,,,,,,
,,,44433408,19.606849670410156,18.64628693461418,0.9645778462290764,0.001,0.0033779190853238106,1885,0.5828933715820312,0.2,-0.014222320483531803,9.892141669988632,8.946681022644043,0.00023354649599999997,0.13304678,0.10416666666666667,-178.2793282967872,353.2708333333333
339,1954,22731,44433408,,,,,,,,,,,,,,,,
,,,44564480,20.44866180419922,17.499591058492662,0.9623111374676228,0.001,0.003377794986590743,1890,0.4553070068359375,0.2,-0.03425451778675779,9.90068577528,6.688417434692383,0.000233349888,0.07447512,0.11458333333333333,-174.7997842549686,350.4583333333333
340,1954,22799,44564480,,,,,,,,,,,,,,,,
,,,44695552,21.187984466552734,17.126132982969285,0.9638040103018284,0.001,0.003371145110577345,1895,0.5012832641601562,0.2,-0.027583534642326414,9.914858907461166,8.913426399230957,0.00023315328,0.083771445,0.11458333333333333,-175.3657381788512,338.5208333333333
341,1954,22865,44695552,,,,,,,,,,,,,,,,
,,,44826624,21.437788009643555,19.606779849529268,0.9580393694341183,0.001,0.003375645726919174,1900,0.537481689453125,0.2,-0.028016673349338817,9.969904136657714,8.7467041015625,0.00023295667199999998,0.11428383,0.08333333333333333,-188.47677064914956,345.8020833333333
342,1954,22932,44826624,,,,,,,,,,,,,,,,
,,,44957696,21.156734466552734,21.11028927564621,0.9554548673331738,0.001,0.003381493268534541,1905,0.5612228393554688,0.2,-0.017037032072403237,9.968857526779175,9.066073417663574,0.000232760064,0.09454024,0.07291666666666667,-182.26858451931142,351.96875
343,1954,22999,44957696,,,,,,,,,,,,,,,,
,,,45088768,20.706642150878906,21.30508159995079,0.9566727317869663,0.001,0.0033794990740716457,1910,0.5110931396484375,0.2,-0.030925735110940877,9.950517004728317,8.385948181152344,0.000232563456,0.06549467,0.0625,-178.15508585047928,356.5208333333333
344,1954,23066,45088768,,,,,,,,,,,,,,,,
,,,45219840,20.321491241455078,22.03767696619034,0.95497015863657,0.001,0.003374501597136259,1915,0.5396697998046875,0.2,-0.026104215050872882,9.825456786155701,9.093935012817383,0.00023236684799999996,0.11957509,0.16666666666666666,-170.68956013849302,330.5104166666667
345,1954,23133,45219840,,,,,,,,,,,,,,,,
,,,45350912,21.6095027923584,22.607503795623778,0.9510612785816193,0.001,0.003367194440215826,1920,0.5268325805664062,0.2,-0.025085916330863257,9.970002114772797,9.512798309326172,0.00023217023999999998,0.10766938,0.125,-174.1558709510383,345.7604166666667
346,1954,23200,45350912,,,,,,,,,,,,,,,,
,,,45481984,22.56622886657715,22.90857478380203,0.9534330815076828,0.001,0.0033682547509670258,1925,0.4820770263671875,0.2,-0.03211574968954665,9.918253284692764,9.29061222076416,0.00023197363199999998,0.06665203,0.13541666666666666,-175.36057517596524,352.1041666666667
347,1954,23268,45481984,,,,,,,,,,,,,,,,
,,,45613056,21.550655364990234,18.385340386629103,0.9615194723010063,0.001,0.003364868462085724,1930,0.49414520263671874,0.2,-0.035324593271070626,9.906328469514847,9.605110168457031,0.000231777024,0.065378755,0.16666666666666666,-163.25146642718036,329.8020833333333
348,1954,23335,45613056,,,,,,,,,,,,,,,,
,,,45744128,21.323453903198242,21.205017161369323,0.9584201574325562,0.001,0.0033681350760161877,1935,0.52371826171875,0.2,-0.02884636854432756,9.903458309173583,10.470203399658203,0.00023158041599999997,0.105601445,0.19791666666666666,-160.47710450912214,336.34375
349,1954,23403,45744128,,,,,,,,,,,,,,,,
,,,45875200,20.376876831054688,20.802958697080612,0.9547477476298809,0.001,0.0033700314816087484,1940,0.55587158203125,0.2,-0.02585487400792772,9.893303561210633,8.312969207763672,0.00023138380799999996,0.12897572,0.17708333333333334,-165.94595660166036,342.1666666666667
350,1954,23469,45875200,,,,,,,,,,,,,,,,
,,,46006272,22.98065185546875,22.236836230754854,0.9558640494942665,0.001,0.0033737709745764732,1945,0.5312484741210938,0.2,-0.02474742723570671,9.898300331830978,8.442672729492188,0.00023118719999999998,0.11244423,0.14583333333333334,-169.32766011192894,335.4166666666667
351,1954,23536,46006272,,,,,,,,,,,,,,,,
,,,46137344,22.196409225463867,22.901497852802276,0.9555085338652134,0.001,0.0033737588673830032,1950,0.5649612426757813,0.2,-0.027308964534313418,9.963781863451004,12.700142860412598,0.00023099059199999997,0.10470372,0.10416666666666667,-177.53467481079804,351.9791666666667
352,1954,23602,46137344,,,,,,,,,,,,,,,,
,,,46268416,22.088613510131836,19.049584966897964,0.9633343778550625,0.001,0.003376675769686699,1955,0.5054168701171875,0.2,-0.028176154931134078,9.927746224403382,10.648256301879883,0.00023079398399999997,0.11397773,0.21875,-163.323108990129,325.9479166666667
353,1954,23669,46268416,,,,,,,,,,,,,,,,
,,,46399488,24.58504867553711,22.022331964969634,0.9546918161213398,0.001,0.003380888607352972,1960,0.5279876708984375,0.2,-0.02712959249620326,9.903530687093735,10.255647659301758,0.000230597376,0.09461787,0.11458333333333333,-173.10781977394632,347.9270833333333
354,1954,23736,46399488,,,,,,,,,,,,,,,,
,,,46530560,23.180280685424805,18.13561707139015,0.9645596817135811,0.001,0.0033871266059577465,1965,0.5569931030273437,0.2,-0.02424807803472504,9.861788582801818,8.35183334350586,0.00023040076799999998,0.107235,0.08333333333333333,-179.3049080240016,352.5208333333333
355,1954,23803,46530560,,,,,,,,,,,,,,,,
,,,46661632,23.843379974365234,21.612817847728728,0.9547489434480667,0.001,0.0034005194902420044,1970,0.5207443237304688,0.2,-0.02698713474383112,9.931963300704956,9.384923934936523,0.00023020415999999998,0.080812305,0.20833333333333334,-158.24780138288438,332.34375
356,1954,23869,46661632,,,,,,,,,,,,,,,,
,,,46792704,22.153663635253906,19.324905532598496,0.9602537043392658,0.001,0.0034022589679807425,1975,0.5394241333007812,0.2,-0.026510715496260672,9.849810582399368,11.585819244384766,0.00023000755199999997,0.12892802,0.14583333333333334,-170.50953106688652,344.15625
357,1954,23937,46792704,,,,,,,,,,,,,,,,
,,,46923776,21.81755828857422,16.00520654916763,0.9652386642992496,0.001,0.0034021474421024323,1980,0.5101791381835937,0.2,-0.031193600468395744,9.97398208975792,6.510472297668457,0.000229810944,0.08521958,0.17708333333333334,-159.8077800239101,333.1770833333333
358,1954,24003,46923776,,,,,,,,,,,,,,,,
,,,47054848,22.415390014648438,19.548722207546234,0.9641529358923435,0.001,0.0034010554663836956,1985,0.5280075073242188,0.2,-0.022192358277970926,9.835960799455643,7.591297149658203,0.00022961433599999999,0.08841699,0.125,-174.07348431557656,339.71875
359,1954,24070,47054848,,,,,,,,,,,,,,,,
,,,47185920,22.47566795349121,17.023316860198975,0.9639059491455555,0.001,0.0034042545594274998,1990,0.5749969482421875,0.2,-0.021648801141418518,10.002870500087738,7.8926310539245605,0.00022941772799999998,0.1363779,0.10416666666666667,-171.24416118326602,346.0104166666667
360,1954,24137,47185920,,,,,,,,,,,,,,,,
,,,47316992,22.92354965209961,23.01208100914955,0.9534634947776794,0.001,0.0033994640689343214,1995,0.46756591796875,0.2,-0.030481025620247237,9.863264399766923,11.322338104248047,0.00022922112,0.057318114,0.11458333333333333,-176.33095470550265,334.3020833333333
361,1954,24204,47316992,,,,,,,,,,,,,,,,
,,,47448064,21.90530014038086,16.98261637687683,0.9647010006010532,0.001,0.0034056208096444607,2000,0.5683639526367188,0.2,-0.023442504566628487,9.829742223024368,5.810585975646973,0.00022902451199999997,0.12377758,0.10416666666666667,-164.78264595753754,351.0520833333333
362,1954,24271,47448064,,,,,,,,,,,,,,,,
,,,47579136,20.907718658447266,19.83837519288063,0.960045862942934,0.001,0.003398001194000244,2005,0.505780029296875,0.2,-0.028944500829675236,9.833533746004104,8.098469734191895,0.000228827904,0.074160844,0.08333333333333333,-175.60122814011086,360.03125
363,1954,24337,47579136,,,,,,,,,,,,,,,,
,,,47710208,22.290821075439453,18.12860433459282,0.9609162397682667,0.001,0.0034007884096354246,2010,0.5434295654296875,0.2,-0.02705564613279421,9.89044721722603,8.4149808883667,0.00022863129599999996,0.10086056,0.13541666666666666,-165.89027400566602,347.3125
364,1954,24405,47710208,,,,,,,,,,,,,,,,
,,,47841280,21.092422485351562,23.298346042633057,0.9563107676804066,0.001,0.0034010373055934906,2015,0.4855133056640625,0.2,-0.028401613410096616,9.886516505479813,9.13733959197998,0.000228434688,0.06757447,0.13541666666666666,-167.093866027934,349.1770833333333
365,1954,24472,47841280,,,,,,,,,,,,,,,,
,,,47972352,20.70354461669922,22.92591259479523,0.9563320241868496,0.001,0.0034041337203234434,2020,0.5485015869140625,0.2,-0.02183357448229799,9.849828052520753,9.572640419006348,0.00022823807999999997,0.09791757,0.14583333333333334,-167.73513719904943,336.1979166666667
366,1954,24538,47972352,,,,,,,,,,,,,,,,
,,,48103424,23.013103485107422,19.914767158031463,0.9599465280771255,0.001,0.0034083914943039417,2025,0.5620285034179687,0.2,-0.023707287899742368,9.91631714105606,8.7900972366333,0.00022804147199999996,0.17936471,0.16666666666666666,-169.25761110498658,337.2083333333333
367,1954,24605,48103424,,,,,,,,,,,,,,,,
,,,48234496,21.38630485534668,18.56501034498215,0.9623434580862522,0.001,0.0034139312338083982,2030,0.5555465698242188,0.2,-0.020322806990589016,9.878192096948624,7.089303970336914,0.00022784486399999996,0.117679454,0.11458333333333333,-170.81543624089727,364.75
368,1954,24672,48234496,,,,,,,,,,,,,,,,
,,,48365568,23.2653865814209,24.964645767211913,0.9487936794757843,0.001,0.003423915710300207,2035,0.5733230590820313,0.2,-0.016857655650528613,9.9333405315876,11.141192436218262,0.00022764825599999998,0.13789633,0.1875,-161.94394601150805,322.625
369,1954,24739,48365568,,,,,,,,,,,,,,,,
,,,48496640,20.910884857177734,24.61178457736969,0.9493046216666698,0.001,0.003423770423978567,2040,0.5148696899414062,0.2,-0.02748080690507777,9.858462995290756,11.628148078918457,0.00022745164799999997,0.08092004,0.16666666666666666,-166.17895799733014,332.1041666666667
370,1954,24806,48496640,,,,,,,,,,,,,,,,
,,,48627712,22.628326416015625,19.821859896183014,0.9597029946744442,0.001,0.003433212172240019,2045,0.5510238647460938,0.2,-0.02438949410279747,9.8655311524868,9.0022611618042,0.00022725503999999997,0.11146683,0.09375,-184.52645382517372,334.78125
371,1955,24873,48627712,,,,,,,,,,,,,,,,
,,,48758784,22.62533187866211,19.06714063286781,0.9615146070718765,0.001,0.0034405775368213654,2050,0.50113525390625,0.2,-0.031005291992914862,9.86514722108841,9.545255661010742,0.000227058432,0.09993445,0.10416666666666667,-167.51416700831402,354.3333333333333
372,1955,24940,48758784,,,,,,,,,,,,,,,,
,,,48889856,19.864524841308594,18.94317113161087,0.9565532840788364,0.001,0.003446638584136963,2055,0.5264602661132812,0.2,-0.027895944591000442,9.873381835222244,7.655916213989258,0.00022686182399999998,0.115289494,0.125,-171.08316696108974,342.34375
373,1955,25006,48889856,,,,,,,,,,,,,,,,
,,,49020928,20.949352264404297,17.94329286813736,0.9606390371918678,0.001,0.0034493550192564726,2060,0.52645263671875,0.2,-0.02421817828435451,9.80690895318985,7.530166149139404,0.00022666521599999998,0.15154691,0.19791666666666666,-163.48583139616878,332.8125
374,1955,25073,49020928,,,,,,,,,,,,,,,,
,,,49152000,20.527204513549805,16.14937537908554,0.967943798750639,0.001,0.0034502167254686356,2065,0.4979278564453125,0.2,-0.025651284711784683,9.778716659545898,8.693544387817383,0.000226468608,0.10178529,0.16666666666666666,-163.8576559081928,320.8333333333333
375,1955,25140,49152000,,,,,,,,,,,,,,,,
,,,49283072,19.52199363708496,18.612058728933334,0.959103100001812,0.001,0.003455698024481535,2070,0.527337646484375,0.2,-0.022157004005566704,9.773592251539231,7.7686309814453125,0.000226272,0.089331865,0.125,-171.08771192294634,339.59375
376,1955,25207,49283072,,,,,,,,,,,,,,,,
,,,49414144,21.186491012573242,26.714361226558687,0.9496679231524467,0.001,0.0034593003802001476,2075,0.48586578369140626,0.2,-0.02944809870532481,9.751749527454376,9.444698333740234,0.00022607539199999999,0.061596163,0.13541666666666666,-169.78980170936234,341.9895833333333
377,1955,25274,49414144,,,,,,,,,,,,,,,,
,,,49545216,20.228139877319336,21.46774080991745,0.9585244096815586,0.001,0.003460382577031851,2080,0.5261993408203125,0.2,-0.0289104700772441,9.727933710813522,8.203533172607422,0.00022587878399999998,0.07114743,0.125,-177.82447690317358,341.7083333333333
378,1955,25341,49545216,,,,,,,,,,,,,,,,
,,,49676288,19.880218505859375,20.093494331836702,0.9575207568705082,0.001,0.003460197476670146,2085,0.48838043212890625,0.2,-0.031419595159241,9.770780205726624,8.06136417388916,0.000225682176,0.09145574,0.1875,-160.27378045015658,339.15625
379,1955,25409,49676288,,,,,,,,,,,,,,,,
,,,49807360,20.536922454833984,17.690547955036163,0.9625393711030483,0.001,0.0034623215906322002,2090,0.5487548828125,0.2,-0.026067948337004054,9.756496912240982,8.343060493469238,0.000225485568,0.07738225,0.125,-173.37414567790475,352.3854166666667
380,1955,25476,49807360,,,,,,,,,,,,,,,,
,,,49938432,20.14891815185547,19.24745813012123,0.9619797356426716,0.001,0.0034590959548950195,2095,0.5072113037109375,0.2,-0.02625151465763338,9.710167151689529,9.309147834777832,0.00022528895999999996,0.09128876,0.20833333333333334,-159.16144421226616,327.375
381,1955,25542,49938432,,,,,,,,,,,,,,,,
,,,50069504,21.794292449951172,20.070473128557204,0.9575118236243725,0.001,0.0034576631151139736,2100,0.5213592529296875,0.2,-0.028550027051824144,9.808100026845931,9.055813789367676,0.000225092352,0.09258844,0.19791666666666666,-160.49442708414864,321.3541666666667
382,1955,25609,50069504,,,,,,,,,,,,,,,,
,,,50200576,21.37356185913086,24.180710637569426,0.9482248574495316,0.001,0.0034599655773490667,2105,0.521942138671875,0.2,-0.029344888534978963,9.756700265407563,12.52067756652832,0.00022489574399999998,0.10165557,0.1875,-166.25667431729198,316.9166666666667
383,1955,25676,50200576,,,,,,,,,,,,,,,,
,,,50331648,22.172344207763672,22.290264511108397,0.9565657675266266,0.001,0.003460436826571822,2110,0.5350723266601562,0.2,-0.02963531532295747,9.63621719479561,11.704567909240723,0.000224699136,0.095572926,0.125,-176.6012356904431,352.0520833333333
384,1955,25743,50331648,,,,,,,,,,,,,,,,
